npi,last_or_org_name,first_name,entity_code,state,ruca,provider_type,medicare_participating,tot_hcpcs_codes,tot_beneficiaries,tot_services,tot_submitted_charge,tot_medicare_allowed,tot_medicare_payment,tot_medicare_standardized,bene_avg_age,bene_avg_risk_score,excluded_any,fraud_label
1003041971,Irons,Hillary,I,MA,1.0,Emergency Medicine,Y,25,226,246.0,130315.0,36334.17,29843.68,28773.39,71,2.3238,0,0
1003042060,Hicks,Rebekah,I,NH,1.0,Physician Assistant,Y,4,179,760.0,78190.0,53162.12,39782.36,42329.1,60,1.328,0,0
1003042078,Miller,Lauren,I,AL,1.0,Physician Assistant,Y,26,415,1689.0,170756.0,87774.42,65313.27,72669.79,74,1.0644,0,0
1003042169,Lonier,Jacqueline,I,NY,1.0,Endocrinology,Y,11,60,251.0,84760.0,19401.86,14449.3,12846.43,68,2.1128,0,0
1003042185,Sisson,Regana,I,ME,4.0,Psychiatry,Y,6,29,560.0,192034.95,50775.05,40174.64,40539.06,47,0.9161,0,0
1003042243,Mendez,Nicholas,I,IL,1.0,Chiropractic,Y,2,30,644.0,41707.0,25935.1,18673.34,18191.9,71,1.1063,0,0
1003042250,Schultz,Heidi,I,KS,4.0,Certified Registered Nurse Anesthetist (CRNA),Y,49,139,162.0,189058.12,23615.64,17816.98,19124.36,72,1.6194,0,0
1003042268,Dick,Ian,I,NC,1.0,Physician Assistant,Y,16,273,361.0,322116.0,40214.22,32050.94,32151.76,76,1.6126,0,0
1003042300,Palmore,Tara,I,MD,1.0,Infectious Disease,Y,10,96,220.0,50670.0,23933.79,18307.19,16590.73,70,3.4477,0,0
1003042342,Tabassomi,Mostafa,I,CA,2.0,Pulmonary Disease,Y,32,432,3649.0,962150.0,400785.17,313090.81,291059.96,75,2.1416,0,0
1003042375,Schenfeld,Eric,I,UT,1.0,Emergency Medicine,Y,31,215,502.0,277585.0,40703.02,31708.39,32592.77,75,2.3223,0,0
1003042409,Teppara,Nikhil,I,NC,1.0,General Surgery,Y,41,95,169.0,181308.05,44806.57,34780.15,37431.86,68,3.2506,0,0
1003042474,Siegel,Emily,I,DC,1.0,Emergency Medicine,Y,5,33,36.0,20493.0,4441.82,3090.29,3052.63,61,2.0831,0,0
1003042490,Banerjee,Trina,I,NJ,1.0,Nephrology,Y,17,555,3566.0,1159758.0,442990.63,348007.09,321571.98,75,2.8672,0,0
1003042516,Aslam,Nagina,I,MI,1.0,Osteopathic Manipulative Medicine,Y,28,73,339.0,55127.0,27096.78,21344.26,21118.48,73,1.3077,0,0
1003042540,Combs,Veronica,I,AR,5.0,Licensed Clinical Social Worker,Y,4,11,91.0,13412.5,9004.58,6751.17,7267.56,52,1.0745,0,0
1003042581,Verdecia,Dania,I,FL,1.0,Nurse Practitioner,Y,33,63,425.0,48452.2,21574.99,17097.95,16708.01,80,2.4959,0,0
1003042664,Johnson,Jesse,I,NY,1.0,Physician Assistant,Y,33,222,430.0,162083.4,30649.3,24213.4,21085.63,71,1.2924,0,0
1003042672,Vadada,Deepak,I,NY,1.0,Gastroenterology,Y,25,244,449.0,312269.53,95425.58,76143.41,62522.59,70,1.618,0,0
1003042680,Riley,Kristin,I,PA,1.0,Obstetrics & Gynecology,Y,12,17,27.0,40253.5,6725.28,5190.23,4520.52,51,1.2071,0,0
1003042730,Smith,Kimberly,I,DC,1.0,Diagnostic Radiology,Y,100,1742,2932.0,574044.62,165264.78,129611.64,123039.12,74,2.3087,0,0
1003042763,Chaiken,Shama,I,CA,1.0,"Psychologist, Clinical",Y,5,21,303.0,60600.0,43766.23,33173.57,32605.25,59,0.9998,0,0
1003042805,Moore,Shireen,I,GA,1.0,Family Practice,Y,146,387,7263.0,899565.0,274414.02,227016.92,237423.52,73,1.0501,0,0
1003042847,Livingston,Mark,I,NV,1.0,Anesthesiology,Y,37,227,297.0,347559.23,47234.86,37449.84,35838.29,74,1.1551,0,0
1003042870,Mcclain,Melanie,I,WV,7.0,Physical Therapist in Private Practice,Y,8,53,1763.0,77052.2,42064.97,30629.21,33384.14,74,1.1968,0,0
1003042888,Fortney,Ashley,I,GA,5.0,Optometry,Y,16,163,242.0,28556.0,25044.87,18865.69,20330.58,75,1.0511,0,0
1003042912,Luu,Minhtriet,I,NE,1.0,Diagnostic Radiology,Y,132,4583,6786.0,489340.0,120089.13,85106.73,88513.91,75,1.2935,0,0
1003042920,Amadi,Chiemezie,I,MI,1.0,Diagnostic Radiology,Y,18,2321,3251.0,570828.0,98672.69,73990.33,70365.76,71,2.3678,0,0
1003042961,Wax,Karla,I,AZ,1.0,Nurse Practitioner,Y,42,71,265.0,225991.15,25610.7,20225.08,15999.23,74,1.2833,0,0
1003043027,Obrien,Robert,I,TX,1.0,Family Practice,Y,29,121,382.0,51967.0,18365.7,12617.75,13019.66,74,1.2247,0,0
1003043043,Muddassir,Khawaja,I,TN,1.0,Pulmonary Disease,Y,21,180,2248.0,467637.0,223227.97,177739.07,188358.38,71,3.2496,0,0
1003043050,Walker,Amanda,I,MI,1.0,Obstetrics & Gynecology,Y,14,26,46.0,8881.0,3667.54,2929.98,2968.24,61,0.9078,0,0
1003043100,Yeh,Jesson,I,NJ,1.0,Emergency Medicine,Y,12,161,221.0,242247.0,28493.32,22390.85,20977.16,76,2.329,0,0
1003043167,Wang,Mark,I,IL,1.0,Pathology,Y,22,765,2788.0,868196.6,102978.12,80934.21,83506.11,72,1.3322,0,0
1003043191,Cox,Kathleen,I,TX,1.0,Nurse Practitioner,Y,5,11,13.0,3575.0,968.69,771.82,785.69,74,1.6286,0,0
1003043209,Affel,Marjorie,I,NY,1.0,Family Practice,Y,20,99,291.0,38627.46,16424.09,13234.7,12345.32,65,2.1473,0,0
1003043324,Chen,Yen-I,I,GA,1.0,Family Practice,Y,25,169,700.0,114820.0,49856.33,42386.58,41143.59,75,0.707,0,0
1003043340,Lipton,Shira,I,CA,1.0,Dermatology,Y,34,606,3208.0,643283.5,269778.42,194632.02,149145.32,76,0.7564,0,0
1003043399,Yelverton,Joshua,I,NC,1.0,Otolaryngology,Y,50,746,3692.0,413234.0,176620.09,125073.02,130520.5,74,1.1975,0,0
1003043415,Panch,Sandhya,I,WA,1.0,Hematology,Y,15,131,173.0,35142.7,13126.3,9781.83,8945.54,73,1.7666,0,0
1003043423,Stough,James,I,OK,4.0,Podiatry,Y,87,800,3804.0,700517.0,309181.95,224375.19,243271.59,75,1.4445,0,0
1003043464,Fernandez,Fernando,I,TX,1.1,Podiatry,Y,37,449,1737.0,158506.43,104718.41,71898.48,82698.73,76,1.3661,0,0
1003043480,Williams,Darbi,I,OK,1.0,Nurse Practitioner,Y,7,47,67.0,11040.0,5904.59,4728.09,4938.8,74,1.4894,0,0
1003043506,Lewis,Matthew,I,MS,2.0,Orthopedic Surgery,Y,131,336,2560.0,748389.0,178399.01,137717.67,153503.35,73,1.0909,0,0
1003043548,Russo,Andrea,I,MA,1.0,Radiation Oncology,Y,32,218,1090.0,498995.0,127726.7,100042.47,91504.55,74,1.5598,0,0
1003043555,Orlosky,Julie,I,PA,1.0,Family Practice,Y,12,18,29.0,3048.0,2537.63,687.64,763.67,75,0.8419,0,0
1003043563,Washo,Paul,I,MD,4.0,Licensed Clinical Social Worker,Y,4,28,463.0,71545.0,37261.25,28456.86,28225.33,66,1.5879,0,0
1003043571,Sise,Meghan,I,MA,1.0,Nephrology,Y,17,239,571.0,264394.0,69424.3,53338.46,49359.1,73,3.4698,0,0
1003043621,Lindsay,Althea,I,RI,1.0,Obstetrics & Gynecology,Y,16,51,95.0,40963.0,8952.54,7151.08,5898.42,72,0.8077,0,0
1003043647,Loughlin,Michael,I,OH,1.0,Gastroenterology,Y,60,392,4081.0,702376.01,176614.95,137384.74,138924.43,73,1.5772,0,0
1003043670,Carey,Lauren,I,NJ,1.0,Registered Dietitian or Nutrition Professional,Y,2,33,229.0,11450.0,7437.43,7437.43,6631.02,69,1.6097,0,0
1003043712,Gorokhov,Igor,I,CA,1.0,Internal Medicine,Y,36,54,187.0,28087.41,9211.23,5206.62,5052.09,77,3.3048,0,0
1003043746,Touhey,Jason,I,MA,1.0,Internal Medicine,Y,14,163,462.0,81755.83,43467.09,34793.99,33263.73,80,2.2909,0,0
1003043787,Anusionwu,Ngozika,I,KY,1.0,Internal Medicine,Y,4,126,287.0,249480.41,31360.67,24259.03,25392.17,77,2.8723,0,0
1003043837,Meyer,Benjamin,I,IL,1.0,Diagnostic Radiology,Y,197,2865,5047.0,881887.8,170539.45,139608.88,143674.18,74,1.3848,0,0
1003043860,Nguyen,Thanh-Vi,I,CA,1.0,Optometry,Y,19,118,225.0,38454.0,20038.17,15373.91,14578.37,76,0.9685,0,0
1003043902,Farag,Alexander,I,FL,1.0,Otolaryngology,Y,35,177,696.0,375121.0,114343.31,89560.8,89986.6,73,1.4643,0,0
1003043969,Cho,Joshua,I,CA,1.0,Psychiatry,Y,9,18,107.0,71008.25,13315.39,9969.62,9075.27,67,1.4711,0,0
1003043985,Altoos,Rola,I,FL,1.0,Diagnostic Radiology,Y,40,1598,1680.0,356830.63,117806.89,90170.43,87350.31,74,2.1822,0,0
1003043993,Marcus,Karen,I,CA,1.1,Psychiatry,Y,9,99,822.0,228790.0,84529.11,66556.54,59503.69,60,1.8675,0,0
1003044017,Uralil,Sharon,I,NY,1.0,Internal Medicine,Y,15,234,255.0,154692.0,31873.79,25077.52,21629.75,75,1.8754,0,0
1003044033,Benson,Charles,I,TN,1.0,Orthopedic Surgery,Y,99,354,1842.0,541853.8,181398.26,135646.76,151258.18,73,1.1165,0,0
1003044058,Cohn,Charles,I,TX,4.0,Ophthalmology,Y,39,1306,4741.0,1834642.0,636197.58,466095.49,479857.37,77,0.9168,0,0
1003044140,Rehmann,Rebecca,I,VA,1.0,Family Practice,Y,26,127,267.0,30916.0,15800.54,11499.06,11480.3,75,1.0585,0,0
1003044199,Hess,Benjamin,I,GA,4.0,Family Practice,Y,113,1216,17166.0,607718.0,357110.58,249676.04,268219.95,74,1.0475,0,0
1003044231,Knox,Caroline,I,NC,1.0,Hospice and Palliative Care,Y,6,112,294.0,55588.0,32350.28,25777.98,26210.88,77,3.0721,0,0
1003044256,Favreau,Stephanie,I,RI,1.0,Internal Medicine,Y,42,214,797.0,119247.0,40905.34,27402.98,49304.86,73,0.9822,0,0
1003044272,Bender,Elise,I,MA,1.0,Family Practice,Y,109,126,1098.0,107573.0,28828.25,23199.03,31191.74,71,1.254,0,0
1003044322,Gafford,Cassidy,I,TX,1.0,Vascular Surgery,Y,86,337,978.0,2305239.0,1260971.16,1007604.01,978929.77,74,2.6214,0,0
1003044348,Baumgart,Bethany,I,TX,1.0,Audiologist,Y,11,88,169.0,33108.0,8596.72,6282.07,6455.04,74,1.1971,0,0
1003044355,Liles,Clemit,I,AR,1.0,Optometry,Y,10,39,60.0,6200.0,3513.81,2752.19,3054.15,75,0.9962,0,0
1003044462,Carson,Robert,I,MI,1.0,Orthopedic Surgery,Y,30,124,1330.0,158131.8,65080.97,47790.77,46934.34,74,1.0608,0,0
1003044488,Chamberlin,Marshall,I,ME,1.0,Internal Medicine,Y,6,42,76.0,14237.0,5409.9,3562.98,5702.96,70,1.0963,0,0
1003044520,Bruce,Sidney,I,IN,1.0,General Surgery,Y,80,189,445.0,243725.5,82769.74,64382.17,70743.31,71,1.5139,0,0
1003044538,Schiffman,Scott,I,NY,1.0,Diagnostic Radiology,Y,119,2232,3341.0,228784.11,53268.43,39307.93,39360.91,72,1.4709,0,0
1003044645,Word,Carolyn,I,SC,1.0,Pediatric Medicine,Y,33,140,4498.0,204300.04,114217.76,88245.35,91485.22,73,0.8452,0,0
1003044652,Owens,Gregory,I,OR,1.0,Emergency Medicine,Y,16,249,352.0,145582.5,30708.03,23433.23,24089.08,76,1.4329,0,0
1003044678,Austin,Amanda,I,AL,1.0,Internal Medicine,Y,9,263,832.0,119341.0,70364.61,55283.37,58109.71,74,2.3305,0,0
1003044694,Wilson,Lindsay,I,VA,1.0,Family Practice,Y,13,112,236.0,66530.0,29129.46,22166.35,22596.03,75,2.6405,0,0
1003044702,Mittal,Mayank,I,IN,1.0,Interventional Cardiology,Y,102,1038,3321.0,1373997.0,302769.86,229898.72,242776.56,75,1.3269,0,0
1003044728,Edmonds,Kyle,I,CA,1.0,Hospice and Palliative Care,Y,8,92,194.0,92243.0,27533.53,21936.77,20926.01,70,3.9219,0,0
1003044736,Docena,Abigail Marie,I,NY,1.0,Physical Therapist in Private Practice,Y,5,56,1175.0,40693.31,33932.25,27018.61,24120.36,74,1.1259,0,0
1003044751,Syamal,Mausumi,I,PA,1.0,Otolaryngology,Y,35,179,532.0,222737.5,76973.98,58897.97,59943.91,71,2.2062,0,0
1003044793,Singh,Abhishek,I,NE,1.0,Neurology,Y,24,57,142.0,299406.78,27357.11,21140.54,24225.92,74,1.6323,0,0
1003044801,Frazer,Melissa,I,CO,1.0,Anesthesiology Assistant,Y,10,13,13.0,16800.0,1589.06,1268.96,1269.81,67,2.0667,0,0
1003044819,Norbet,Christopher,I,IL,1.0,Diagnostic Radiology,Y,125,2458,3018.0,852133.0,114806.59,86518.88,87485.03,73,1.9731,0,0
1003044876,Trenkle,Geoffrey,I,CA,1.0,Otolaryngology,Y,118,2119,8693.0,1711507.0,759610.52,578705.31,528867.86,74,1.8686,0,0
1003044884,Chase,Rachel,I,NJ,1.0,Emergency Medicine,Y,21,298,337.0,231472.0,50143.15,42443.06,39732.07,76,2.3901,0,0
1003044892,Khorasanee,Jacqueline,I,IL,1.0,Emergency Medicine,Y,4,20,20.0,13616.0,2656.68,1822.28,1744.35,71,1.6911,0,0
1003044934,Metzger,David,I,PA,1.0,Family Practice,Y,11,289,853.0,201675.64,100974.64,79403.17,79460.38,79,2.7405,0,0
1003044975,Defoe,Adam,I,ND,1.0,Interventional Radiology,Y,194,1659,4028.0,2406428.0,274576.31,243042.48,247573.93,73,1.186,0,0
1003045006,Labrecque,Abby,I,ME,1.0,Physician Assistant,Y,18,192,192.0,103784.3,18823.23,12466.45,12701.68,72,1.385,0,0
1003045014,Reeves,Wendy,I,NE,4.0,Obstetrics & Gynecology,Y,19,43,90.0,33095.3,9600.8,7217.36,7810.18,70,0.7097,0,0
1003045022,Donahue,Arthur,I,CO,1.0,Diagnostic Radiology,Y,191,915,2978.0,494660.4,92631.18,70312.51,67607.48,73,1.8745,0,0
1003045063,Becker,Nils,I,MA,1.0,Pathology,Y,18,6391,12001.0,2423803.51,962149.67,733966.34,636492.01,76,1.0343,0,0
1003045071,Long,Timothy,I,IL,1.0,Hospitalist,Y,17,327,1100.0,286372.0,144429.22,114067.32,106387.97,78,2.2516,0,0
1003045097,Kim,Elijah,I,FL,1.0,Critical Care (Intensivists),Y,41,290,385.0,280174.0,70916.74,55619.6,51705.49,77,2.1557,0,0
1003045139,Carnahan,Adrienne,I,PA,1.0,Physician Assistant,Y,47,192,412.0,131989.5,29013.5,21216.28,22368.3,75,1.1561,0,0
1003045220,Sohal,Jasleen,I,CA,1.0,Family Practice,Y,26,146,450.0,107707.0,34712.94,27545.54,39452.96,74,0.965,0,0
1003045386,Dipasquale,Allison,I,TX,1.0,Surgical Oncology,Y,45,327,1127.0,603135.0,150512.48,116204.22,116381.27,73,1.0002,0,0
1003045394,Sanghvi,Amy,I,NY,1.0,Emergency Medicine,Y,34,428,533.0,213070.0,84539.22,65348.67,55336.87,78,2.5552,0,0
1003045410,Holloway,Patsy,I,MS,5.0,Nurse Practitioner,Y,14,96,381.0,64158.84,18638.92,14069.36,15169.46,78,1.5186,0,0
1003045519,Hunter,Juanita,I,FL,1.0,Pediatric Medicine,Y,6,18,24.0,4605.0,1336.67,899.42,843.25,26,5.9769,0,0
1003045543,Wheeler,Diane,I,WA,1.0,Physician Assistant,Y,6,22,26.0,7529.7,2215.42,1774.07,1674.53,66,1.7381,0,0
1003045600,Kang,Mina,I,CA,1.0,Internal Medicine,Y,6,67,113.0,56939.0,13150.25,10427.69,9549.82,81,2.4303,0,0
1003045618,Clemens,Christina,I,OH,1.0,Licensed Clinical Social Worker,Y,4,15,94.0,20908.0,9287.47,7183.08,7321.4,69,1.5072,0,0
1003045634,Kinnucan,Jami,I,FL,1.0,Gastroenterology,Y,48,236,431.0,398201.71,51639.77,39785.29,40349.66,71,2.1565,0,0
1003045709,Pham,Victor,I,OR,1.0,Hospitalist,Y,8,304,692.0,418489.0,77148.45,61469.51,62570.43,76,2.0473,0,0
1003045790,Dews,Adrian,I,VA,1.0,Emergency Medicine,Y,9,130,141.0,200212.91,21010.49,16829.51,17115.13,76,1.6721,0,0
1003045808,Hariharan,Aparna,I,MI,1.0,Pathology,Y,21,429,953.0,241495.0,37364.36,29827.38,29798.01,73,1.6474,0,0
1003045857,Perfetto,Kearston,I,FL,1.0,Nurse Practitioner,Y,82,821,5324.0,566830.19,241756.76,194715.87,193958.31,74,0.9354,0,0
1003045915,Gray,Michael,I,CA,1.0,Hospitalist,Y,4,258,266.0,102633.0,48225.06,37940.5,35568.7,80,2.3534,0,0
1003045972,Rossi,Sarah,I,NY,1.0,Nurse Practitioner,Y,4,35,41.0,7058.0,2839.72,2064.29,2105.93,72,1.9199,0,0
1003046020,Rutherford,Andrew,I,TX,1.0,Emergency Medicine,Y,32,422,768.0,1050818.0,83523.4,66810.07,68609.38,75,2.4963,0,0
1003046079,York - Crump,Suzannah,I,LA,1.0,Physical Therapist in Private Practice,Y,7,29,528.0,28360.0,12558.14,9206.06,10858.47,70,1.1586,0,0
1003046087,Wells,Krystal,I,NE,1.0,Optometry,Y,24,905,1312.0,296006.0,126745.43,80972.61,88341.64,74,0.8818,0,0
1003046129,Swann,Sara,I,GA,2.0,Nurse Practitioner,Y,26,87,302.0,27724.0,14385.58,11428.82,11732.64,75,1.0174,0,0
1003046228,Smith,Alissa,I,IL,1.0,Nurse Practitioner,Y,21,126,426.0,51435.0,19197.9,13705.01,13797.55,72,0.8522,0,0
1003046285,Perveen,Shabana,I,NY,1.0,General Surgery,Y,22,225,370.0,170848.52,44262.35,35093.28,31644.93,78,1.7016,0,0
1003046525,Lopez,Enrique,I,GA,1.0,General Surgery,Y,17,109,335.0,108676.0,41248.58,32625.0,33578.72,71,2.8611,0,0
1003046574,Metz,Terrence,I,MI,1.0,Diagnostic Radiology,Y,70,878,1532.0,298542.0,54880.9,42698.92,40363.89,74,2.6828,0,0
1003046624,Tan,Theodore Conrad,I,DE,1.0,Internal Medicine,Y,22,499,1843.0,236295.0,107373.73,72549.52,140135.39,73,1.451,0,0
1003046756,Kueker,Richard,I,KS,7.0,Optometry,Y,17,612,1865.0,241440.0,143058.12,92302.81,98780.04,75,0.8873,0,0
1003046780,Hewitt,Chelsea,I,WV,1.0,Physician Assistant,Y,16,143,556.0,80302.0,26202.5,18424.59,20435.27,72,1.0822,0,0
1003046806,Pollono,Eduardo,I,TX,1.0,Cardiology,Y,29,536,2488.0,611955.0,195674.24,147208.2,155622.06,75,1.7357,0,0
1003046822,Malhotra,Ameena,I,TX,1.0,Nephrology,Y,8,135,481.0,293340.0,145095.95,114011.38,113928.01,60,8.543,0,0
1003046889,Papathanasiou,Vasiliki,I,SC,1.0,Family Practice,Y,41,472,2189.0,280909.0,184417.96,139107.8,145252.57,72,0.899,0,0
1003046897,Harfouche,Karim,I,FL,1.0,Internal Medicine,Y,8,15,24.0,3785.0,2327.08,1582.41,1533.87,67,1.4059,0,0
1003046939,Heckert,Kathi,I,IA,4.0,Nurse Practitioner,Y,81,232,965.0,66144.37,33503.94,25041.76,26666.85,74,1.0088,0,0
1003046962,Pancrudo,Jacklyn,I,FL,1.0,Critical Care (Intensivists),Y,10,75,175.0,108444.0,31011.2,24358.52,24065.64,72,2.9376,0,0
1003046996,Mclain,Michaela,I,MN,1.0,Nurse Practitioner,Y,9,29,49.0,17169.0,3527.58,2784.2,2872.97,76,2.4827,0,0
1003047192,Morley,Matthew,I,IN,1.0,Physical Therapist in Private Practice,Y,7,11,229.0,14979.65,5606.7,4466.98,4657.06,84,2.1072,0,0
1003047218,Kantor,Diana,I,NY,1.0,Internal Medicine,Y,24,143,767.0,195993.5,68948.88,54760.92,46021.68,74,1.437,0,0
1003047242,Kancharla,Krishna,I,PA,1.0,Cardiology,Y,53,655,1668.0,365412.0,119582.01,90847.88,93720.92,76,1.9037,0,0
1003047267,Kennedy,Raelene,I,IL,1.0,General Surgery,Y,39,159,353.0,145336.0,53673.39,41728.12,36902.48,73,2.5626,0,0
1003047283,Joshi,Heidi,I,MI,2.0,"Psychologist, Clinical",Y,6,19,65.0,19439.0,9357.44,7000.91,6700.48,72,0.6721,0,0
1003047325,Looka,Lane,I,CO,10.0,Nurse Practitioner,Y,22,268,340.0,280540.6,34816.24,26287.19,27287.56,74,1.8377,0,0
1003047390,City Of Westerville,,O,OH,1.0,Ambulance Service Provider,Y,4,647,5897.8,764463.76,443509.73,349053.12,376114.24,78,2.1348,0,0
1003047457,Canepa Escaro,Fabrizio,I,KY,1.0,Hospitalist,Y,11,85,207.0,60244.0,20554.96,16140.79,15938.17,70,2.4328,0,0
1003047515,Alas,Alexandriah,I,CA,1.0,Obstetrics & Gynecology,Y,60,198,4231.0,444600.81,139545.85,107614.99,110291.56,74,1.0235,0,0
1003047523,Deponce,Maribel,I,TX,1.0,Physician Assistant,Y,5,310,565.0,160656.42,43911.77,32404.21,33903.13,71,1.6253,0,0
1003047531,Vedamani,Shawn,I,CA,1.0,Anesthesiology,Y,28,61,62.0,98934.69,11859.41,8962.71,8569.57,72,1.8802,0,0
1003047564,Murukesan,Vidhya,I,NE,1.0,Hospitalist,Y,8,290,789.0,618834.03,91018.55,71187.94,72748.56,76,2.4843,0,0
1003047689,Maclean,Kimberly,I,CA,1.0,Physical Therapist in Private Practice,Y,6,41,835.0,41048.0,25422.2,19995.33,19056.77,72,0.8838,0,0
1003047713,Capaldi,Kiara,I,RI,1.0,Chiropractic,Y,2,12,106.0,8820.0,4066.8,3021.08,2931.51,71,0.6216,0,0
1003047788,Rowe,Melissa,I,VT,4.0,Nurse Practitioner,Y,16,352,395.0,45886.5,23872.76,16615.59,17599.4,72,1.0208,0,0
1003047796,Phillips,Kelly,I,WA,1.0,Emergency Medicine,Y,24,324,422.0,455409.0,50401.5,38832.33,40055.69,74,1.4031,0,0
1003047804,Funderburk,Candace,I,LA,10.0,Certified Registered Nurse Anesthetist (CRNA),Y,40,142,155.0,276753.0,29992.59,23547.54,23993.03,72,1.6673,0,0
1003047820,Mahon,Melissa,I,IA,10.2,Certified Registered Nurse Anesthetist (CRNA),Y,28,139,169.0,139030.0,26803.75,20801.13,21555.32,74,0.8734,0,0
1003047846,Walgreen Co,,O,WA,1.0,Centralized Flu,Y,11,190,644.0,37270.2,34246.17,34246.17,33379.34,74,0.7661,0,0
1003047853,Olson,Garret,I,OK,1.0,Emergency Medicine,Y,16,163,190.0,60257.0,20056.58,15978.72,16456.39,74,1.6586,0,0
1003047861,Helgeson,Emily,I,MN,1.0,Physical Therapist in Private Practice,Y,7,34,377.0,40671.0,12284.53,9338.94,9341.05,72,0.9261,0,0
1003047960,Chin,Kevin,I,MT,1.0,Family Practice,Y,34,787,2267.0,181797.03,71495.21,54736.24,56228.43,72,1.1183,0,0
1003047978,Mangune,Edwin,I,CA,1.0,Family Practice,Y,10,40,135.0,19951.0,17909.07,10926.74,9908.45,69,1.7591,0,0
1003048026,Provence,Brett,I,CA,1.0,Hospitalist,Y,4,19,25.0,9240.0,3716.06,2960.73,2777.3,69,3.958,0,0
1003048083,Savage,Joan,I,PA,4.0,Registered Dietitian or Nutrition Professional,Y,3,37,114.0,11505.0,4137.41,3434.47,3561.91,69,1.4885,0,0
1003048117,Agha,Haidr,I,VA,1.0,Nephrology,Y,21,662,2202.0,774813.54,297023.14,227982.06,238676.91,76,3.5655,0,0
1003048505,Walgreen Co,,O,WA,1.0,Centralized Flu,Y,14,647,2602.0,147155.22,132861.33,132861.33,128023.47,75,0.7727,0,0
1003048638,Reynolds,Nicole,I,NY,1.0,Nurse Practitioner,Y,10,142,194.0,83155.0,15664.66,12534.91,10739.51,75,2.6871,0,0
1003048687,Kollu,Vidya,I,MI,1.0,Infectious Disease,Y,26,367,4246.0,380642.0,235064.77,184711.67,194382.03,76,2.7116,0,0
1003048745,Grewal,Puneet,I,CA,1.0,Cardiology,Y,26,560,1160.0,191067.33,83374.24,63634.56,59458.23,71,2.7568,0,0
1003048786,Macnear,Hailey,I,CA,1.0,Obstetrics & Gynecology,Y,7,30,65.0,10426.0,6168.33,4070.39,3837.56,72,0.628,0,0
1003048802,Fitzgerald,Karima,I,PA,1.0,General Surgery,Y,33,111,209.0,126826.8,46222.47,36382.13,38077.13,73,1.9402,0,0
1003048810,Huddleston,Patricia,I,TN,1.0,Nurse Practitioner,Y,13,41,56.0,10793.0,4145.16,3136.42,3226.29,73,1.601,0,0
